evid,time,latitude,longitude,depth_km,magnitude,moment,Mnn,Mee,Mdd,Mne,Mnd,Med,iso,iso_std,clvd,clvd_std,strike_1,strike_2,strike_std,dip_1,dip_2,dip_std,rake_1,rake_2,rake_std,n_picks_used
awr_048535,2019-07-27T23:40:12.932000,35.69421,-117.52513,10.955,2.4735009909569685,6460282156016.009,-4962714872200.644,6635512355926.431,-1180604487629.6704,-1929680148245.9656,1302215264320.1748,1135614557789.4312,2.32664747667,7.1221757952,27.5256184602,33.1003471336,233.180142939,325.699811777,1.25523193246,72.6379973165,81.9960731029,3.99171360968,-8.38869596068,-162.461689864,4.16411003552,24
awr_048571,2019-07-28T00:18:52.698000,35.66216,-117.43461,7.156,2.221662560992146,2707034816548.941,-2132423947320.0725,2839908450067.114,-710850166732.8169,-549528794173.2226,630884388178.554,-263117014709.9215,-0.0382549356798,9.1646469409,35.8928274497,29.01609570525,229.358292995,322.556495918,1.78332468334,80.0468055954,72.3634797884,4.80399368261,-17.9150822176,-169.550528119,5.99585033255,20
awr_048598,2019-07-28T00:41:18.684000,36.12685,-117.81986,4.399,2.2403616685174264,2887636367528.65,-1764704426606.6174,2086805496401.736,231130534998.98343,-2052746040098.0583,220637460080.15115,-561085099153.3973,5.94455917936,5.2404663707,5.13164230508,16.71952899985,69.0325830967,337.799265025,0.960172950871,81.3510349792,81.946031295,3.86552315032,8.14723593116,171.264205932,3.9842143591,20
awr_048637,2019-07-28T01:30:09.648000,35.94022,-117.70077,5.798,2.215594081561087,2650886432275.041,-1358496483899.1802,1615793910659.0515,-92259475879.84155,-2168175074341.9304,-124787321564.79922,-279708086242.5673,1.98573152225,8.0661614224,9.81387989282,27.57672427395,72.7140204495,162.868940695,0.770109274727,83.2988786548,88.6816838054,2.89678507576,-1.32738601624,-173.297096298,2.94307485639,25
awr_048702,2019-07-28T02:33:26.925000,35.62268,-117.44543,5.625,1.8468902113302417,741882824926.2295,-455988614779.9556,588093144335.7891,-317882118163.3279,-440729425028.76697,-6561088836.62135,-169382849815.9182,-6.91337750791,2.86094925592,59.0749352461,17.33534036015,65.2236661221,155.959827371,1.06700321583,75.4404557626,87.1680169843,3.60125663085,-2.92602456946,-165.422258529,5.0936156603,15
awr_048726,2019-07-28T03:02:45.113000,35.94018,-117.7005,5.806,1.758264731005191,546257102177.9336,-256990928422.64185,195805508700.56973,37492646017.668816,-494511630225.1792,-28224737945.914337,12787372777.08973,-1.37366264005,10.39070344945,-15.4577575246,41.93229844945,257.737271429,167.673909906,0.923475881992,88.9088213252,86.6771366372,2.93849807828,3.32346673043,178.906983487,4.95069248958,21
awr_048756,2019-07-28T03:37:30.393000,36.10229,-117.9017,5.757,2.569102745442232,8987814867372.328,-2826233893257.3228,10382624382417.27,-521400817242.7647,-4141614012768.1626,-864724710100.134,-2202482164775.007,19.7697341837,4.630785793535,44.0326868042,18.4989977061,60.2445359064,153.381698962,2.23647428859,69.1283184946,81.8322732515,4.27310476842,-8.74567216614,-158.904276224,4.88343245101,22
awr_048827,2019-07-28T04:45:12.647000,35.69258,-117.59119,8.32,1.8711562763203204,806741530091.9465,-601000646220.1586,83093721820.639,747568132920.2461,-18905950756.33112,409915973611.32965,-137699410379.68112,8.64026347876,4.94452202938,3.75277045002,27.68923872035,81.0486126124,281.734967393,5.57381672793,61.355441281,30.2793812611,3.76801950586,79.7399790279,108.060296461,3.5309937124,17
awr_048842,2019-07-28T05:06:10.670000,36.00246,-117.71867,3.738,2.382175747020375,4712633005190.153,-3709418056255.8096,5081455199328.571,81820917411.25127,-1357050587682.642,584746734.9463545,757292045023.5951,8.98811635877,5.82233399925,18.7369575122,28.3041378158,233.868029406,143.327542115,1.36867065108,83.158000528,85.5047380105,3.52856707407,4.52757189011,173.136786949,3.95754909581,24
awr_048888,2019-07-28T05:47:22.196000,35.81204,-117.6336,11.615,2.0894138037846517,1714433742597.0835,134323199110.22292,841197974697.1367,610495796565.0718,824032719535.5156,5843105664.597659,1308066533845.982,23.733955274,2.436678016845,22.7281132816,8.8714151945,96.2603394524,188.781198029,2.57315191482,34.8759759969,88.2441123305,1.79619645463,176.928212299,55.1626604004,2.49944660381,15
awr_048988,2019-07-28T07:37:59.399000,35.89557,-117.68644,11.016,1.9731584299754794,1147460237324.2212,30137725762.45753,285735170267.97546,-132319853970.16087,-1111706354527.3274,171577069386.00043,36118968786.3074,4.77114825504,2.5648266047,26.7916709187,19.76486861405,266.255638363,357.042953384,1.89814754185,85.390971365,80.3271104115,2.25326450346,-9.70457405666,-175.32435328,2.2970336869,17
awr_048992,2019-07-28T07:40:54.470000,35.89524,-117.68622,11.016,1.785427377575606,599985930421.0554,-131853022748.33516,144627573173.2613,-40431479858.5437,-578146456611.973,70169217823.2623,-28940330571.8032,-1.47258333797,2.83438709003,11.3276058864,19.2362524445,83.3416599372,353.175463801,1.13718043514,88.6246185639,83.1113098855,1.27193353256,6.8906849754,178.614615597,1.81238066541,15
awr_049048,2019-07-28T08:22:59.739000,35.68353,-117.51802,11.825,2.9100351068427344,29177807873005.38,-22129746642668.613,31313879802176.89,5116314914115.3,-8777106388395.752,3378129701842.229,3829412346716.778,14.1854985064,4.01765406572,-3.00200021763,15.73003412235,234.012951235,324.146291809,0.827144797674,79.7747960874,89.2608318067,2.37704923023,-0.751098089707,-169.773935967,3.15689392613,26
awr_049083,2019-07-28T08:53:41.140000,35.68374,-117.51831,11.762,1.895571190729002,877721599956.9542,-472292675310.0929,882485916137.4619,-43347757173.37539,-449340162551.405,-249727307302.00757,65303151874.242935,11.8118931414,9.7097811907,20.4768261096,29.71501504695,60.1302934729,152.958230333,2.58214774494,81.7751304331,71.1539979064,3.6963233217,-19.0493691059,-171.305709398,4.48538859346,22
awr_049148,2019-07-28T09:55:41.041000,35.67019,-117.52557,9.293,2.068005527268931,1592239123418.8442,-229946427452.5495,429555283062.1019,1047098139161.48,-1334128630345.2136,-294490656992.51544,41202790109.86529,19.5657711187,4.64752233079,-52.6230287507,9.4095348969,265.928948865,171.394603808,1.79900786071,77.6370606375,70.1665084984,4.93776696797,20.3248487436,166.843923721,5.51246728788,15
awr_049153,2019-07-28T10:00:35.907000,35.85505,-117.67763,7.765,2.450601738986834,5969014150816.444,-4368586373522.832,1812582166910.1675,-5571530651330.074,-2225768331233.022,-1949699429065.764,-409609567646.362,-34.0574171378,4.30472297568,15.7667084665,18.0822952092,51.2743772177,164.217880968,3.95314132386,59.3195194233,56.6932041549,5.51813295957,-39.6796478895,-142.371796991,7.08597480428,18
awr_049215,2019-07-28T10:54:00.471000,35.93934,-117.70262,5.762,1.9344700210501031,1003933697043.9502,-631147058665.8201,1142774427934.3633,108765067602.78246,350505845079.2624,141006715411.71814,-84206326766.29916,17.0564732101,6.9259796577,11.9414491921,32.6250198562,304.632270435,213.743766267,2.08656417713,80.4946418531,84.7088622906,2.5648185838,-174.634989985,-9.54641383981,3.11069525542,20
awr_049219,2019-07-28T11:01:21.405000,35.88176,-117.69954,11.764,1.9312877749488575,992959790840.6489,-592905064734.6573,966750273717.0088,-390223772847.8128,-96645338792.04832,-374124756794.1783,-342711162441.5261,-0.51536732771,5.3598741234,25.6566701551,22.5728637683,43.0098393873,146.163449915,2.80660705133,52.4299683099,73.5209442027,4.13578351638,-20.970524364,-140.517007954,5.32134497886,18
awr_049247,2019-07-28T11:27:23.082000,35.8818,-117.69911,11.773,2.224527622264651,2733955449793.6587,-2293245163253.32,2421967090958.9663,-732319445819.955,-1002109884161.4095,-600213123440.282,-528618499839.9129,-6.54018256588,3.490614755915,21.8313198038,16.6600714134,55.281494774,148.190555759,1.08819110882,71.4449395332,81.4022631921,3.16031633544,-9.07304183002,-161.226217195,3.42399057087,20
awr_049273,2019-07-28T11:53:56.196000,36.12011,-117.88076,6.578,1.8314353731518196,703320149473.1812,-639099747181.6036,701490631869.8694,60431829053.261246,-161057174468.1077,98555657500.51758,-83137247225.40355,5.45302039248,6.5198241016,-4.51544044868,29.9378606463,51.8440455845,321.702426737,1.27812162214,89.2445131108,79.3835167917,2.63383319163,10.6174168965,179.231354974,3.88106738303,16
awr_049295,2019-07-28T12:12:06.068000,35.89453,-117.68852,7.782,2.049529547847071,1493806420607.712,-930938878578.4446,1243394093865.887,-359953248092.6483,-978788833610.73,-31118732363.27774,36612311903.50017,-0.958516047491,4.947527573765,41.7595549721,18.994803608,245.998083011,155.991190629,1.01660430439,89.7547234583,88.3903960656,2.53085483953,1.60961868716,179.754626638,3.72515577286,18
awr_049344,2019-07-28T12:59:29.662000,35.93122,-117.70928,5.971,1.7195412865065833,477872379784.9259,-416122594484.7246,264097886430.4405,212087888135.0199,86395949359.04321,180036241780.72488,-211047893060.98743,3.77179272316,5.37180821615,-28.7414222856,18.7674743764,47.6425442581,301.753541484,3.0233869093,74.118263147,46.1019102798,4.91530748614,46.1284559822,157.680548511,5.95007487147,17
awr_049408,2019-07-28T14:14:24.342000,35.60138,-117.41043,10.499,2.02517891942263,1373309357046.6882,-879219358211.332,1595421608558.4016,-145057456404.9604,455869045985.0793,31806247146.03317,-86204051085.07251,11.3310658808,3.13911127216,40.0243585055,13.3785273602,304.879582157,214.840895705,1.08668687944,85.9345313695,89.4557128129,2.28537961302,-179.454339722,-4.06565238489,3.27795061601,16
awr_049444,2019-07-28T14:41:59.510000,35.95316,-117.69252,4.443,2.4626017425488804,6221607562234.898,-3592338799489.395,6476947429301.062,2223420656359.9897,-1299727173283.943,2668092506925.709,26824881831.698765,20.8427083791,3.002489872745,-36.7663023793,22.6387850027,230.764401173,324.430223637,1.40696367842,78.8617854989,72.0091507996,3.57151649252,-18.3484116221,-168.281283262,3.61079059045,25
awr_049469,2019-07-28T15:02:20.192000,36.00661,-117.41186,3.611,3.015233311851696,41961399827509.96,-43544903133377.64,35482176929171.71,7713793121491.079,-10201891072251.695,3630420773910.981,6014773695966.853,-0.257312080793,4.750565231055,-31.745849244,17.4039848374,232.506628288,141.743545343,1.04767786285,79.2342286845,85.9934170598,2.62295105163,4.07848660501,169.207536956,3.03567684409,30
awr_049476,2019-07-28T15:10:42.606000,36.00911,-117.41464,3.565,1.9907669134887471,1219411735273.2185,-1025340755511.7656,1147019865003.569,425268601156.3004,-219278007086.47827,-308059927323.2085,264698710858.2206,12.4474794054,7.2451352154,-25.9147466116,15.5895868955,232.417024464,139.918627181,1.62200339164,83.7620264268,68.2576837085,3.97690347389,21.8784765301,173.282141875,4.5340026366,22
awr_049509,2019-07-28T15:49:06.693000,35.66517,-117.52979,11.218,1.8208292142114157,678022055465.4344,-358512250488.3251,421483109774.5761,501556866263.754,-339160381639.5533,-79754464219.06726,243832321124.4373,21.8343331567,3.77699142375,-18.4409732886,14.5719000003,254.009827806,146.90314131,3.55102387375,60.9885034803,62.0579401027,4.75723839138,32.3989063029,146.70261283,7.04862135939,17
awr_049510,2019-07-28T15:51:10.570000,36.10362,-117.90157,5.679,2.476300569638738,6523052207936.619,-2012710774850.404,4851279794038.396,4537392818420.989,-2517083893673.906,215234390434.0425,-3475808681572.8867,28.7473656928,2.44451923318,15.7645168049,7.75964582585,71.2246018648,326.227997242,2.01341692551,56.1040869768,68.9364321282,3.4030004796,25.6574067642,143.300557478,4.32769233074,23
awr_049552,2019-07-28T16:37:05.560000,35.93971,-117.70226,5.861,1.5541955691629035,269956229536.0568,-99324788837.21964,177057950363.7788,13876871213.452875,-189753544818.3947,26241278591.44112,124409018493.17972,9.90271363886,6.6492872288,14.5011342562,34.11988951435,252.315122961,342.544905675,1.60288829929,61.617323602,89.5747274195,2.4903857786,-0.483379658405,-151.616470827,4.28283100195,16
awr_049555,2019-07-28T16:40:56.178000,35.8953,-117.68594,11.099,1.6531068256521047,379892079135.5463,-57402890289.7276,149365216390.241,-56648538840.4037,-359532698304.28845,7822794598.632924,24206945445.428795,2.79913581243,3.03064841819,31.9982309802,17.75048953545,261.927081604,352.066347966,1.23301496099,85.6707052175,88.1610306466,1.72873265774,-1.84423337514,-175.668470073,2.20846118878,16
awr_049560,2019-07-28T16:46:19.167000,36.06843,-117.83778,3.989,2.1470826674826675,2092300222435.3977,-853409411054.0687,2168998747226.784,9116320290.013891,-823435315784.278,797214646701.3818,-589618657087.7256,16.8865031029,2.32354535134,26.771412534,11.83097521235,236.147544815,330.128998733,1.40604050079,83.6020563744,58.2335941801,2.20691498333,-31.9890212883,-172.468752079,2.61994629652,20
awr_049569,2019-07-28T16:52:10.734000,35.88213,-117.69421,10.551,1.8855271079622562,847794631091.1753,-692829774922.8767,843887525767.3732,178514966117.7047,309042204190.2122,-104507423988.19331,17703889993.313377,11.1612884388,7.4799849159,-16.368582628,38.05284531195,124.222671821,33.8635788509,1.90006454328,85.6116569653,85.3311170869,3.8473632831,-175.317358664,-4.40298195638,5.19017749219,17
awr_049636,2019-07-28T17:57:54.427000,35.94538,-117.69925,5.562,1.7434249711453802,518964268133.4902,-339155137662.67584,390709586079.231,-51672910162.426254,-337678850093.7241,-141643712408.991,-7669790269.94605,-0.00749867470927,10.4970166678,5.89455373293,35.0198653843,65.2590721789,157.459614066,1.83801561591,81.7404736474,75.1839238872,4.51429273631,-14.9749813701,-171.454324648,5.35681279545,16
awr_049728,2019-07-28T19:23:16.043000,36.11925,-117.83931,3.646,1.8326766810557182,706341985132.1302,-510569567375.3118,508310251559.993,-4780652051.900041,-482979180434.3949,57272291074.27924,-53181492081.39015,-0.329325979929,7.53914798885,2.19657016962,31.9122486667,66.8412018789,336.62694605,1.38495310596,87.9474476942,84.043302517,3.43887266627,5.96053562648,177.936300194,4.89781897096,16
awr_049730,2019-07-28T19:29:15.485000,35.83354,-117.6462,7.689,2.194464370441274,2464316901551.9863,-2170517408070.492,2362616391924.244,1248090399745.933,236038833886.9048,125676945869.66109,275559295645.9572,15.2569505515,4.00257981083,-44.8115070004,15.0450035617,131.163008052,222.692624019,2.23701047558,81.9644568736,79.2926894068,6.27987422585,169.185245114,8.17889462853,7.34919664252,17
awr_049757,2019-07-28T19:54:09.347000,35.68109,-117.52052,10.86,2.196225431954389,2479351765240.3296,-1250886911567.1418,2173950800233.8037,1297669379022.3623,1089809581077.18,616094315455.2776,769782478981.3561,23.8720620635,5.3276710642,-7.08861426781,14.9121252377,115.124074894,212.09827249,2.87562300182,75.9552430792,64.108857879,5.59138216916,153.248722785,15.6497778431,6.61049706096,16
awr_049780,2019-07-28T20:24:08.936000,35.99657,-117.40991,4.517,1.748748640118837,528594889692.26874,-398999799895.72485,550597045072.6654,306903438852.8449,-19899633674.800667,27026497337.001312,-3506687959.178859,21.6444298481,4.874640044395,-43.9105204189,21.5202000466,226.192140585,316.225673911,1.1782924027,89.1352537148,87.7794526323,3.61181788735,-2.22080042617,-179.134603827,5.71665809977,18
awr_049787,2019-07-28T20:35:04.025000,35.6359,-117.42553,6.458,2.3506861053513193,4226969926979.713,-3283854994751.856,4611433736248.445,-936417015595.4324,1157685654181.2642,-180826081186.826,177171779142.63715,2.72685072872,6.84196274115,44.0952994,29.3156309529,126.887974168,36.7212874189,0.958313894036,85.6726528425,87.798287315,2.99552302187,-177.791989687,-4.33055020104,3.80246429854,18
awr_049829,2019-07-28T21:18:27.279000,35.7615,-117.56356,6.493,2.7025559463790203,14250625250631.648,-3563048122329.882,14729571989893.977,-2901173139217.461,6755065635496.571,5977472298868.4,1637995407417.9536,15.6889101616,2.075234171565,24.8204749047,15.7585935131,304.106615264,201.177322372,1.42761649023,71.7085162988,55.9063114301,1.85460041992,-143.816139709,-22.2712353388,2.4081811943,23
awr_049880,2019-07-28T22:25:03.874000,35.67176,-117.52161,10.008,2.747620987271052,16650661078441.014,-10562290344103.104,17065084251887.783,-6643099141217.312,6964677992387.577,1799687769966.003,-1429677139600.1672,-0.248073463816,3.304156894745,63.0096297003,15.2435748506,302.910156043,209.931285143,1.44103189429,75.4627104048,78.6677032293,5.37526830449,-168.287673679,-14.832908964,6.09668888243,29
awr_049963,2019-07-29T00:08:03.045000,35.58561,-117.41977,6.233,2.3956370385079993,4936913952196.663,-4152912086820.064,4635762856220.448,-736637991703.1862,-2068373034984.1443,11675619775.983437,674544471515.7621,-1.58412427983,4.115670089615,26.9020316489,19.6927905735,237.783056958,147.48073257,0.832256259656,83.8454893511,87.1985740506,2.78064381261,2.81767892754,173.838096921,3.07117904199,22
awr_050017,2019-07-29T01:26:11.642000,35.60235,-117.59086,8.806,2.7147944078633963,14865913853993.836,-1465154851582.327,1733206223656.8557,-17552315668887.455,2570483946624.1914,6477252203766.51,3976930592399.1255,-28.4797799642,3.284501335545,-34.2622271404,20.09790782025,315.320549036,156.550262065,5.83130172062,62.8506196472,28.8173526317,3.28455677872,-100.052062417,-71.2033161619,6.87811338309,15
awr_050049,2019-07-29T02:09:58.050000,35.77198,-117.57004,9.54,2.9720757685696393,36150445430334.03,11469936653517.422,29088461111419.742,-21678414189784.285,23868166131374.062,3434921233142.1245,1241304649848.5144,13.7250042203,3.194726106885,48.8249246313,8.090236346,318.268778514,152.393432176,6.3185547618,47.9507428766,42.9253129597,1.22214565792,-99.5667689139,-79.5597005254,7.1160282913,24
awr_050067,2019-07-29T02:40:04.128000,35.87529,-117.69547,9.402,2.7740168374784346,18240017733111.285,-14873306819654.56,19683142462201.363,-3074388131002.4453,-3865658648129.391,-2760590319442.678,-1042815203707.2448,2.87320550116,5.0711394884,30.2010011545,21.38873965585,50.6792013941,142.034117195,1.03431877164,79.8558056149,82.4717130481,3.11235700984,-7.64855046081,-169.766659702,3.23358067519,25
awr_050135,2019-07-29T03:57:14.960000,35.95247,-117.70089,5.475,2.24399095308733,2924061008488.011,-2707680004592.248,2861723606228.061,684190508844.217,65633896917.27479,-339731429417.715,-660191411447.5541,8.46650905027,4.0915691967,-15.1365621478,15.46647858525,313.258412028,45.1844821261,1.0195167585,82.9507741728,74.7943320035,2.2980340912,164.675686868,7.30633919388,2.3823572862,24
awr_050174,2019-07-29T04:46:42.377000,35.88406,-117.71883,10.331,2.754229885103348,17035105504569.441,-10325313654306.35,14995791125052.514,-2677171659085.9385,-10391106897572.455,2012154833771.6,-2973953447996.941,3.44876408047,2.245687939085,39.6712180666,12.8240242481,64.8257653411,334.299021918,0.944579339332,86.9054101655,80.3493735363,1.44314805734,9.66485493492,176.860943609,1.45608392122,26
awr_050183,2019-07-29T05:01:10.494000,35.92445,-117.71333,5.372,1.7940344068634282,618089847776.9014,-236522115166.2385,337742202513.2077,-131696848316.28268,-478050226566.4027,-199449907862.66925,141578571717.0644,-1.47135538878,7.65116580295,44.5019646618,21.2106677146,73.5761594801,163.680619926,1.69205200458,89.7494263087,67.3696115192,4.68089479023,-22.6306169015,-179.728524237,7.1801720012,15
awr_050184,2019-07-29T05:01:40.588000,35.94037,-117.70077,5.814,2.49264578825777,6901900314281.871,-2914828474346.2744,3606964475429.471,-1488708488699.8918,-5978821746438.458,-97226535424.2516,138311641988.69254,-3.45254906731,7.22569083555,31.8941218262,29.37408515755,255.700749239,165.690063621,0.830004838876,89.3163573496,89.1045585676,2.37425477344,0.895505182592,179.316273848,3.28895398112,25
awr_050216,2019-07-29T05:41:07.986000,35.71918,-117.54207,9.919,1.9209142125289678,958012815599.417,-237172145091.18115,900469273533.198,-236020287847.93716,667969726003.979,100920571351.93684,-4413688106.351597,11.7705593813,5.4046028154,58.4091679321,22.5734716904,291.395696216,199.268019806,2.25032311242,80.1382221556,77.9446800848,6.15726221008,-167.761097389,-10.086469731,6.90936870279,15
awr_050224,2019-07-29T05:50:51.937000,35.70792,-117.49741,10.745,1.915124072563542,939044360505.9064,-332669479768.4448,905882157981.4775,178144523665.67578,-590277580777.8772,-169421009887.23566,152183247837.67828,21.1556962924,7.8740638844,16.9360109248,29.998075376,246.99699527,156.356635836,1.57837681855,87.380399947,76.2729540074,5.45107045354,13.741687519,177.303320769,5.7803497047,18
awr_050225,2019-07-29T05:51:09.211000,36.15454,-117.85684,2.586,2.3373268391687305,4036363392828.324,-1559112657045.094,1771836942372.0872,2124284700824.736,-2084282189202.4744,2341853945967.1816,-1192604432140.226,16.5080363519,3.310481469475,1.53165864838,18.8464089109,77.8659110951,333.255820677,2.15186859597,75.9703952099,44.7303769062,3.31438891479,47.0770030299,159.850982128,3.56492072464,16
awr_050228,2019-07-29T05:56:13.554000,35.61425,-117.42348,10.819,2.5751539823082226,9177639055497.184,-6759001547360.007,6625832613977.293,3480299718967.3823,-5642131884301.271,-1064080996778.1016,-643440071554.2079,9.98726545396,3.41503556296,-44.2803738402,16.93942787005,64.9046295308,155.117780729,1.03125382807,84.1407195947,87.9238565739,2.46088490667,-2.08705176559,-174.136857343,3.45235583133,27
awr_050246,2019-07-29T06:14:55.146000,35.67119,-117.47252,4.708,2.234078490594812,2825645894963.5513,-552157622857.4025,922581967751.6786,-2822707831891.059,-313551242536.3904,-1054078504340.4624,-1487622711831.2017,-21.9597156426,3.048161676035,-34.6276226801,23.2208476133,164.065964536,25.2059292346,4.07363368015,66.778775667,29.6698986086,2.16048066485,-109.00570686,-52.7996671785,6.73234967743,18
awr_050281,2019-07-29T06:46:50.861000,35.91345,-117.74816,8.988,2.6654798136546702,12537753309279.885,-10541519699159.44,12455625618669.531,-2001870977952.6887,-4453391344664.529,-1448295106588.1204,-357963117600.71075,-0.219189658893,3.37521212361,26.1047579554,14.11763720995,55.2508828821,145.930982685,0.630834143351,83.547996572,84.0081346461,2.19436992878,-6.03019889713,-173.512402046,2.24269163543,24
awr_050282,2019-07-29T06:47:35.429000,35.91405,-117.7469,9.156,2.5079547169821006,7276659872185.33,-6391810608078.348,6747438335567.748,-871741411050.5636,-2709908202443.126,-1360129004949.8977,-429738879915.9248,-2.25429610597,4.25148133007,10.1498539796,20.53988345395,55.5310468112,146.904574326,0.778608737182,80.3600659346,81.96731728,2.76634298774,-8.14850860602,-170.26362127,2.89679306859,24
awr_050285,2019-07-29T06:51:02.629000,35.91298,-117.74876,9.202,2.2702524093956797,3201685094159.746,-2972909424005.608,3299159378572.6885,-434463936328.5301,-507738845676.0902,-155787198564.85654,-114096780198.86192,-1.05630613296,4.8383978727,22.8801594251,22.4022078009,49.5599219957,139.654707619,1.05012070402,86.341934661,88.5177348887,2.33881724569,-1.48529194772,-176.340708521,2.97538400879,21
awr_050296,2019-07-29T07:02:57.978000,35.73838,-117.57073,12.516,2.841256629146031,23008321843720.0,-11606251332280.8,25703406330521.34,8163477724270.588,-8966216092640.852,-2712927159246.0703,3259386676291.7275,25.8903770783,5.6210512509,-1.43981954264,42.37819740865,238.222914057,147.461718486,1.47723791151,86.1275673163,78.8961142737,4.66083313769,11.1296192493,176.053574902,5.14573429933,27
awr_050326,2019-07-29T07:36:06.135000,35.60226,-117.404,5.385,2.197466567687757,2490002892153.0645,338373148414.0732,334858080881.2476,343026940238.3663,2387926907483.396,-546247736885.40765,165487146270.55673,11.9664821293,9.5431874272,-5.33691729707,49.3287900304,90.339941525,359.556609288,2.65197100412,86.5429209731,77.2484247476,3.43981770659,-167.224785088,-3.54460998793,5.70638162104,19
awr_050391,2019-07-29T08:41:34.385000,35.93342,-117.70912,5.946,2.2125880820984087,2623506370749.226,-1780711556110.974,3023937237866.979,53482621910.87152,-435355613870.71136,562832490434.7467,-466342713900.3616,13.7209556891,4.25797669503,20.8494649987,19.6837441676,229.321502712,320.456612354,1.67594617265,86.3825653912,72.6015641155,2.5821903057,-17.4342821868,-176.208879516,4.39312039631,24
awr_050432,2019-07-29T09:22:02.142000,35.59464,-117.42699,6.371,2.1768694863629534,2319018587052.6284,-1888053359739.5632,2059712708426.02,540529116277.4229,-952268354332.6504,300724336891.8834,575265359311.2595,8.96736392873,8.8160527292,-17.8855424449,23.03282941005,238.338432357,147.037578363,2.19634716669,72.856426171,85.7908728695,4.83288280694,4.40521587493,162.808620218,5.36591172728,20
awr_050532,2019-07-29T11:13:13.706000,35.91617,-117.69654,5.85,1.9151845720622043,939240601713.5673,-102324693259.35329,793073508898.7571,-535682991615.5324,-373995722873.874,-503009805393.2104,-161508954614.62854,4.9755057254,9.0887147827,-21.1408432297,21.6916719247,51.1426339224,168.915145005,2.90806642045,56.4656728033,54.8898484438,2.90337773365,-43.6298481899,-137.5217141,4.3603833988,16
awr_050533,2019-07-29T11:14:09.468000,35.90493,-117.72521,6.93,2.174885231176206,2303179820418.0386,-2552305824445.2534,1936118953651.4456,-148123139615.4416,63453288925.85874,-342592733975.29913,-202138911630.48352,-9.79718479682,4.273034305445,-10.251641375,28.82485704245,134.288687466,44.0221772519,1.88693353084,88.4307545027,80.3636344028,2.70128593479,-170.35998451,-1.59171020112,2.71787973501,16
awr_050573,2019-07-29T11:59:24.571000,36.15439,-117.85618,2.621,2.110409502681739,1843377380186.1848,-824708182381.8237,853444689509.8384,901569072013.81,-1152760707238.1975,797811672267.6792,-567459553930.7303,14.5779293663,3.883168334135,-2.52368094664,17.60353426965,77.9789163716,336.167535079,1.3751440634,73.657166759,55.0830605193,3.57185498379,36.6188780142,159.930565774,3.87165872975,18
awr_050654,2019-07-29T13:22:50.244000,36.12942,-117.85301,5.475,2.0299271140609223,1396016884762.2324,39638800886.30588,812969972525.189,-812853694447.2168,-870922451478.4519,266896122427.18616,-676396641191.723,0.832772568992,4.245463850585,63.4000427342,16.90606135165,51.743119845,200.568247251,6.20640601115,30.854958425,62.9262540688,2.33465616718,-62.5529749189,-105.395851384,6.69691591417,15
awr_050668,2019-07-29T13:33:40.340000,35.52803,-117.36132,9.307,2.3003634425102364,3552590611636.0464,-2957787175095.886,2211541810418.056,691901270299.1475,-2267465746634.723,344913653111.1304,549052778433.1192,-0.468064967349,6.4483076195,-36.4103261545,19.07038880535,245.663293674,155.275324552,1.81329443025,78.8135085857,88.0389664134,3.62548624112,1.99902826055,168.806868501,4.53462502551,18
awr_050719,2019-07-29T14:34:49.335000,35.58583,-117.41911,5.419,2.2348816613927824,2833495270560.6714,-1808009098168.804,2749367918498.633,-1235612466206.139,-841429599601.8267,1069202791575.6748,-12944466116.481668,-3.1576797301,4.10628404082,25.5036316094,27.98879492885,229.082167747,330.776295121,1.78482483475,67.9585170342,63.4063592548,3.57898973364,-28.8787787775,-155.185734859,4.54124577253,16
awr_050755,2019-07-29T15:16:24.374000,35.68375,-117.53222,11.895,2.181385712653185,2355475378552.2397,-407338163227.0144,2144414083836.929,-654661286696.5398,-460304513770.022,-1059857403117.1384,1271447021069.8137,12.6643267191,4.58667200769,28.1958076391,22.71396927295,37.5424943726,155.147481851,4.24329987161,73.5846786733,32.4476665777,2.31712713656,-61.6111957111,-148.216221571,6.41963153379,19
awr_050772,2019-07-29T15:40:20.328000,36.00777,-117.41344,3.563,2.622164767401107,10795609109281.787,-9640103392011.926,11298878302891.02,1560449157233.1624,-1129074626074.9397,1927953387333.3816,194266114301.7276,8.81710389877,8.7485815388,-13.3100365957,31.8386727042,227.679349943,318.465640253,1.60196849494,82.924189782,83.69129908,3.18697130781,-6.35731540802,-172.880857046,3.51642075062,27
awr_050835,2019-07-29T16:51:57.038000,35.68706,-117.53802,6.17,2.7555566384102748,17113347046232.416,3104449121021.7344,1173057163399.164,5668483954012.959,-16143479617824.977,3162936356478.582,823321117953.8695,15.7516726292,2.04728463462,-23.7328498726,14.29524336645,271.831528328,1.83958372831,1.24000542525,89.959097313,78.8587164781,1.68365886091,-11.1412863972,-179.958311641,2.93878417123,29
awr_050854,2019-07-29T17:25:09.730000,36.07248,-117.86046,4.449,2.261458042614431,3105897104968.5044,-2290824898443.136,2916541417106.1763,-303934807407.83887,-1358746398191.9954,243867395058.87207,-904267264469.3286,3.08098945296,6.70752404385,36.9163229371,13.7055044973,59.605879611,327.907534856,1.24679053991,80.6304519822,79.8172706296,3.51590636345,10.3219144839,170.479125759,3.49811858228,19
